taxonID,scientificName,kingdom,phylum,class,order,family,genus,species,rank,status
1001221,"Habrotrocha komareki Bartoš, 1944",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha komareki,SPECIES,ACCEPTED
1001222,"Habrotrocha recumbens Bartoš, 1963",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha recumbens,SPECIES,ACCEPTED
1001223,"Habrotrocha gibbosa De Koning, 1947",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha gibbosa,SPECIES,ACCEPTED
1001224,"Habrotrocha elusa Milne, 1916",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha elusa,SPECIES,ACCEPTED
1001227,"Habrotrocha pavida Bryce, 1915",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha pavida,SPECIES,ACCEPTED
1001228,"Habrotrocha visa Donner, 1954",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha visa,SPECIES,ACCEPTED
1001229,"Habrotrocha crenata (Murray, 1905)",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha crenata,SPECIES,ACCEPTED
1001234,"Habrotrocha microcephala (Murray, 1906)",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha microcephala,SPECIES,ACCEPTED
1001235,"Habrotrocha tranquilla Milne, 1916",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha tranquilla,SPECIES,ACCEPTED
1001236,"Habrotrocha baradlana Varga, 1963",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha baradlana,SPECIES,ACCEPTED
1001237,"Habrotrocha soror Donner, 1950",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha soror,SPECIES,ACCEPTED
1001238,"Habrotrocha insignis Bryce, 1915",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha insignis,SPECIES,ACCEPTED
1001239,"Habrotrocha proxima Donner, 1950",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha insignis,SPECIES,HETEROTYPIC_SYNONYM
1001240,"Habrotrocha reclusa (Milne, 1889)",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha reclusa,SPECIES,ACCEPTED
1001241,"Habrotrocha fuscochlaena De Koning, 1947",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha fuscochlaena,SPECIES,ACCEPTED
1001242,"Habrotrocha elliptica Bartoš, 1963",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha elliptica,SPECIES,ACCEPTED
1001243,"Habrotrocha parvipes Donner, 1951",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha parvipes,SPECIES,ACCEPTED
1001244,"Habrotrocha crassa Donner, 1949",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha crassa,SPECIES,ACCEPTED
1001245,"Habrotrocha megalocephala De Koning, 1947",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha megalocephala,SPECIES,ACCEPTED
1001246,"Habrotrocha aspera (Bryce, 1892)",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha aspera,SPECIES,ACCEPTED
1001247,"Habrotrocha ligula Bryce, 1913",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha ligula,SPECIES,ACCEPTED
1001251,"Habrotrocha sollicita Donner, 1949",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha sollicita,SPECIES,ACCEPTED
1001252,"Habrotrocha ampulla Murray, 1911",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha ampulla,SPECIES,ACCEPTED
1001253,"Habrotrocha iners Milne, 1916",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha iners,SPECIES,ACCEPTED
1001254,"Habrotrocha rara Donner, 1949",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha rara,SPECIES,ACCEPTED
1001255,"Habrotrocha fusca (Bryce, 1894)",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha fusca,SPECIES,ACCEPTED
1001256,"Habrotrocha puella Donner, 1950",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha puella,SPECIES,ACCEPTED
1001259,"Habrotrocha elegans (Milne, 1886)",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha elegans,SPECIES,ACCEPTED
1001260,"Callidina venusta Bryce, 1897",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha elegans,SPECIES,HETEROTYPIC_SYNONYM
1001261,"Habrotrocha novemdens De Koning, 1947",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha novemdens,SPECIES,ACCEPTED
1001262,"Habrotrocha vicina Donner, 1980",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha vicina,SPECIES,ACCEPTED
1001263,"Habrotrocha constricta (Dujardin, 1841)",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha constricta,SPECIES,ACCEPTED
1001264,"Habrotrocha levis Donner, 1951",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha levis,SPECIES,ACCEPTED
1001265,"Habrotrocha solitaria Donner, 1949",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha solitaria,SPECIES,ACCEPTED
1001266,"Habrotrocha amphichlaena De Koning, 1947",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha amphichlaena,SPECIES,ACCEPTED
1001267,"Habrotrocha incola Bartoš, 1951",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha incola,SPECIES,ACCEPTED
1001268,"Habrotrocha fuhrmanni Heinis, 1914",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha fuhrmanni,SPECIES,ACCEPTED
1001269,"Habrotrocha praelonga De Koning, 1947",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha praelonga,SPECIES,ACCEPTED
1001270,"Habrotrocha diarthrantenna De Koning, 1947",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha diarthrantenna,SPECIES,ACCEPTED
1001271,"Habrotrocha valida Milne, 1916",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha valida,SPECIES,ACCEPTED
1001272,"Habrotrocha colliflectens Bartoš, 1944",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha colliflectens,SPECIES,ACCEPTED
1001273,"Habrotrocha mediocris Donner, 1951",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha mediocris,SPECIES,ACCEPTED
1001274,"Habrotrocha thienemanni Hauer, 1924",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha thienemanni,SPECIES,ACCEPTED
1001277,"Habrotrocha appendiculata Murray, 1911",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha appendiculata,SPECIES,ACCEPTED
1001278,"Habrotrocha leitgebii (Zelinka, 1886)",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha leitgebii,SPECIES,ACCEPTED
1001279,"Habrotrocha solida Donner, 1949",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha solida,SPECIES,ACCEPTED
1001280,"Habrotrocha humilis Schulte, 1954",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha humilis,SPECIES,ACCEPTED
1001281,"Habrotrocha flexicollis Bartoš, 1963",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha flexicollis,SPECIES,ACCEPTED
1001282,"Habrotrocha porrecta Berzinš, 1950",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha porrecta,SPECIES,ACCEPTED
1001283,"Habrotrocha tripus (Murray, 1907)",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha tripus,SPECIES,ACCEPTED
1001284,"Habrotrocha maculata Murray, 1911",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha maculata,SPECIES,ACCEPTED
1001285,"Habrotrocha thermalis Pax & Wulfert, 1942",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha thermalis,SPECIES,ACCEPTED
1001286,"Habrotrocha serpens Donner, 1949",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha serpens,SPECIES,ACCEPTED
1001287,"Habrotrocha stenosoma Bartoš, 1949",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha serpens,SPECIES,HETEROTYPIC_SYNONYM
1001288,"Habrotrocha alacris Milne, 1916",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha alacris,SPECIES,ACCEPTED
1001289,"Habrotrocha heinisi Bartoš, 1951",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha heinisi,SPECIES,ACCEPTED
1001290,"Habrotrocha quinquedens De Koning, 1947",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha quinquedens,SPECIES,ACCEPTED
1001293,"Habrotrocha nodulata De Koning, 1947",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha nodulata,SPECIES,ACCEPTED
1001294,"Habrotrocha trilobata Bartoš, 1948",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha trilobata,SPECIES,ACCEPTED
1001295,"Habrotrocha longula Bryce, 1915",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha longula,SPECIES,ACCEPTED
1001296,"Habrotrocha sylvestris Bryce, 1915",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha sylvestris,SPECIES,ACCEPTED
1001297,"Habrotrocha annulata (Murray, 1905)",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha annulata,SPECIES,ACCEPTED
1001298,"Habrotrocha schultei Donner, 1965",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha schultei,SPECIES,ACCEPTED
1001299,"Habrotrocha acornis Murray, 1911",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha acornis,SPECIES,ACCEPTED
1001300,"Habrotrocha flaviformis De Koning, 1947",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha flaviformis,SPECIES,ACCEPTED
1001301,"Habrotrocha plana Milne, 1916",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha plana,SPECIES,ACCEPTED
1001302,"Habrotrocha nodosa Murray, 1906",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha nodosa,SPECIES,ACCEPTED
1001303,"Habrotrocha tridentata De Koning, 1947",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha tridentata,SPECIES,ACCEPTED
1001304,"Habrotrocha collaris (Ehrenberg, 1832)",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha collaris,SPECIES,ACCEPTED
1001305,"Habrotrocha longicollis Bartoš, 1963",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha longicollis,SPECIES,ACCEPTED
1001306,"Habrotrocha subtilis Donner, 1965",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha subtilis,SPECIES,ACCEPTED
1001307,"Habrotrocha scepanotrochoides De Koning, 1947",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha scepanotrochoides,SPECIES,ACCEPTED
1001308,"Habrotrocha gulosa Milne, 1916",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha gulosa,SPECIES,ACCEPTED
1001309,"Habrotrocha flava Bryce, 1915",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha flava,SPECIES,ACCEPTED
1001310,"Habrotrocha placida Milne, 1916",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha placida,SPECIES,ACCEPTED
1001311,"Habrotrocha curvicollis Bartoš, 1951",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha curvicollis,SPECIES,ACCEPTED
1001312,"Habrotrocha murrayi Bartoš, 1951",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Habrotrocha,Habrotrocha murrayi,SPECIES,ACCEPTED
1001314,"Otostephanos mundiformis De Koning, 1947",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Otostephanos,Otostephanos mundiformis,SPECIES,ACCEPTED
1001315,"Otostephanos jersabeki Koste, 1996",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Otostephanos,Otostephanos jersabeki,SPECIES,ACCEPTED
1001316,"Otostephanos cuspidilabris De Koning, 1947",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Otostephanos,Otostephanos cuspidilabris,SPECIES,ACCEPTED
1001317,"Otostephanos auriculatus (Murray, 1911)",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Otostephanos,Otostephanos auriculatus,SPECIES,ACCEPTED
1001320,"Otostephanos torquatus (Bryce, 1913)",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Otostephanos,Otostephanos torquatus,SPECIES,ACCEPTED
1001323,"Otostephanos monteti Milne, 1916",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Otostephanos,Otostephanos monteti,SPECIES,ACCEPTED
1001324,"Otostephanos donneri Bartoš, 1959",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Otostephanos,Otostephanos donneri,SPECIES,ACCEPTED
1001325,"Otostephanos annulatus Koniar, 1955",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Otostephanos,Otostephanos annulatus,SPECIES,ACCEPTED
1001326,"Otostephanos regalis Milne, 1916",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Otostephanos,Otostephanos regalis,SPECIES,ACCEPTED
1001327,"Otostephanos macrantennus De Koning, 1947",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Otostephanos,Otostephanos macrantennus,SPECIES,ACCEPTED
1001328,"Otostephanos kostei Donner, 1972",Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,Otostephanos,Otostephanos kostei,SPECIES,ACCEPTED
1001329,"Philodinavus Harring, 1913",Animalia,Rotifera,Eurotatoria,Bdelloidea,Philodinavidae,Philodinavus,,GENUS,ACCEPTED
1001330,"Philodinavus paradoxus (Murray, 1905)",Animalia,Rotifera,Eurotatoria,Bdelloidea,Philodinavidae,Philodinavus,Philodinavus paradoxus,SPECIES,ACCEPTED
1001331,"Philodinavus aussiensis Ricci, Shiel, Fontaneto & Melone, 2003",Animalia,Rotifera,Eurotatoria,Bdelloidea,Philodinavidae,Philodinavus,Philodinavus aussiensis,SPECIES,ACCEPTED
1001332,"Henoceros Milne, 1916",Animalia,Rotifera,Eurotatoria,Bdelloidea,Philodinavidae,Henoceros,,GENUS,ACCEPTED
1001333,"Henoceros falcatus (Milne, 1916)",Animalia,Rotifera,Eurotatoria,Bdelloidea,Philodinavidae,Henoceros,Henoceros falcatus,SPECIES,ACCEPTED
1001334,"Henoceros caudatus Hauer, 1937",Animalia,Rotifera,Eurotatoria,Bdelloidea,Philodinavidae,Henoceros,Henoceros caudatus,SPECIES,ACCEPTED
1001335,"Abrochtha Bryce, 1910",Animalia,Rotifera,Eurotatoria,Bdelloidea,Philodinavidae,Abrochtha,,GENUS,ACCEPTED
1001336,"Abrochtha intermedia (de Beauchamp, 1909)",Animalia,Rotifera,Eurotatoria,Bdelloidea,Philodinavidae,Abrochtha,Abrochtha intermedia,SPECIES,ACCEPTED
1001337,"Abrochtha carnivora Ricci, Melone & Walsh, 2001",Animalia,Rotifera,Eurotatoria,Bdelloidea,Philodinavidae,Abrochtha,Abrochtha carnivora,SPECIES,ACCEPTED
1001339,"Metopidia Ehrenberg, 1830",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,,GENUS,SYNONYM
1001340,"Stephanops Ehrenberg, 1830",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Squatinella,,GENUS,SYNONYM
1001341,"Monura Ehrenberg, 1830",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Colurella,,GENUS,SYNONYM
1001342,"Paracolurella Myers, 1936",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Paracolurella,,GENUS,ACCEPTED
1001343,"Paracolurella logima (Myers, 1934)",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Paracolurella,Paracolurella logima,SPECIES,ACCEPTED
1001344,"Paracolurella aemula (Myers, 1934)",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Paracolurella,Paracolurella aemula,SPECIES,ACCEPTED
1001345,"Squamella Bory de Saint-Vincent, 1826",Animalia,,,,,Squamella,,GENUS,DOUBTFUL
1001346,"Colurella Bory De St.Vincent, 1824",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Colurella,,GENUS,ACCEPTED
1001355,"Monura dulcis Ehrenberg, 1838",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Colurella,Colurella adriatica,SPECIES,HETEROTYPIC_SYNONYM
1001357,"Monura bartonia Gosse, 1887",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Colurella,Colurella adriatica,SPECIES,HETEROTYPIC_SYNONYM
1001362,"Monura loncheres Gosse, 1887",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Colurella,Colurella colurus,SPECIES,HETEROTYPIC_SYNONYM
1001389,"Monura micromela Gosse, 1887",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Colurella,Colurella uncinata,SPECIES,HETEROTYPIC_SYNONYM
1001393,"Mytilina Bory de St.Vincent, 1826",Animalia,Rotifera,Eurotatoria,Ploima,Mytilinidae,Mytilina,,GENUS,ACCEPTED
1001394,"Lepadella Bory de St.Vincent, 1826",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,,GENUS,ACCEPTED
1001395,"Lepadella elongata Koste, 1992",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella elongata,SPECIES,ACCEPTED
1001396,"Lepadella pterygoida (Dunlop, 1897)",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella pterygoida,SPECIES,ACCEPTED
1001397,"Lepadella degreefi De Smet, 1989",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella degreefi,SPECIES,ACCEPTED
1001399,"Lepadella myersi Edmondson, 1934",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella myersi,SPECIES,ACCEPTED
1001400,"Lepadella apsicora Myers, 1934",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella apsicora,SPECIES,ACCEPTED
1001401,"Lepadella strepta Berzinš, 1984",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella strepta,SPECIES,ACCEPTED
1001402,"Lepadella hyalina Smirnov, 1927",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella hyalina,SPECIES,ACCEPTED
1001403,"Lepadella rhodesiana Wulfert, 1965",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella rhodesiana,SPECIES,ACCEPTED
1001404,"Lepadella elliptica Wulfert, 1939",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella elliptica,SPECIES,ACCEPTED
1001405,"Lepadella pseudosimilis Koch-Althaus, 1963",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella pseudosimilis,SPECIES,ACCEPTED
1001406,"Lepadella decora Berzinš, 1982",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella decora,SPECIES,ACCEPTED
1001407,"Lepadella patella (Müller, 1773)",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella patella,SPECIES,ACCEPTED
1001409,"Lepadella rotundata Dujardin, 1841",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella ovalis,SPECIES,PROPARTE_SYNONYM
1001411,"Lepadella parvula (Bryce, 1893)",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella parvula,SPECIES,ACCEPTED
1001412,"Lepadella mariae Rodewald, 1935",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella patella,SPECIES,SYNONYM
1001414,"Lepadella minor Koch-Althaus, 1963",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella patella,SPECIES,HETEROTYPIC_SYNONYM
1001416,"Metopidia similis Lucks, 1912",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella patella,SPECIES,HETEROTYPIC_SYNONYM
1001417,"Lepadella buangensis Berzinš, 1982",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella patella,SPECIES,SYNONYM
1001419,"Lepadella branchicola Hauer, 1926",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella branchicola,SPECIES,ACCEPTED
1001420,"Lepadella monodi Berzinš, 1959",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella monodi,SPECIES,ACCEPTED
1001421,"Lepadella venefica Myers, 1934",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella venefica,SPECIES,ACCEPTED
1001422,"Lepadella myersiana Voigt, 1957",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella venefica,SPECIES,SYNONYM
1001423,"Lepadella minuta (Weber & Montet, 1918)",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella minuta,SPECIES,ACCEPTED
1001424,"Lepadella exigua De Graaf, 1956",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella venefica,SPECIES,SYNONYM
1001425,"Lepadella mascarensis Berzinš, 1982",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella mascarensis,SPECIES,ACCEPTED
1001426,"Lepadella serrata Yamamoto, 1951",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella serrata,SPECIES,ACCEPTED
1001427,"Lepadella heterostyla (Murray, 1913)",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella heterostyla,SPECIES,ACCEPTED
1001428,"Lepadella ehrenbergii (Perty, 1850)",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella ehrenbergii,SPECIES,ACCEPTED
1001429,"Metopidia albuferensis Arévalo, 1918",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella ehrenbergii,SPECIES,HETEROTYPIC_SYNONYM
1001430,"Lepadella pseudoacuminata Sudzuki, 1998",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella pseudoacuminata,SPECIES,ACCEPTED
1001431,"Lepadella dactyliseta (Stenroos, 1898)",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella dactyliseta,SPECIES,ACCEPTED
1001432,"Lepadella voigti Hauer, 1931",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella dactyliseta,SPECIES,SYNONYM
1001433,"Lepadella vanoyei De Ridder, 1966",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella vanoyei,SPECIES,ACCEPTED
1001434,"Lepadella angusta Berzinš, 1961",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella angusta,SPECIES,ACCEPTED
1001435,"Lepadella margalefi De Ridder, 1964",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella margalefi,SPECIES,ACCEPTED
1001436,"Lepadella salisburii Ahlstrom, 1934",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella salisburii,SPECIES,ACCEPTED
1001437,"Lepadella heterodactyla Fadeev, 1925",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella heterodactyla,SPECIES,ACCEPTED
1001438,"Lepadella nympha Donner, 1943",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella nympha,SPECIES,ACCEPTED
1001439,"Lepadella duvigneaudi De Ridder, 1968",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella duvigneaudi,SPECIES,ACCEPTED
1001440,"Lepadella psammophila Tzschaschel, 1979",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella psammophila,SPECIES,ACCEPTED
1001441,"Lepadella parasitica Hauer, 1926",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella parasitica,SPECIES,ACCEPTED
1001442,"Lepadella borealis Harring, 1916",Animalia,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,Lepadella borealis,SPECIES,ACCEPTED
